# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      76.115       35.900     8194.754    12327.305
      77.117       34.900     8194.754    12327.305
      78.118       17.000     8194.754    12327.305
      79.120       18.000     8194.754    12327.305
      80.121       18.000     8194.754    12327.305
      81.123     2330.500     8195.465    13311.938
      82.124     2290.300     8195.754    13311.938
      83.126     1074.600     8195.754    13311.938
      84.127      485.300     8195.754    13311.938
      85.129      501.200     8195.754    13311.938
      86.130      420.300     8195.754    13311.938
      87.132      408.400     8195.754    13311.938
      88.133      420.400     8195.754    13311.938
      89.135      384.400     8195.754    13311.938
      90.137      313.500     8195.754    13311.938
      91.138      313.500     8195.754    13311.938
      92.140      331.500     8195.754    13311.938
      93.141      301.500     8195.754    13311.938
      94.143      274.500     8195.754    13311.938
      95.145       93.800     8194.793    12327.457
      96.146       32.900     8194.793    12327.457
      97.148       33.900     8194.793    12327.457
      98.149       34.900     8194.793    12327.457
      99.151       32.900     8194.793    12327.457
     100.152       32.000     8194.793    12327.457
     101.154       32.900     8194.793    12327.457
     102.155     1916.300     8194.832    13311.938
     103.157     2375.800     8195.793    13311.938
     104.158     1148.400     8195.793    13311.938
     105.159      429.300     8195.793    13311.938
     106.161      421.300     8195.793    13311.938
     107.163      413.300     8195.793    13311.938
     108.164      401.400     8195.793    13311.938
     109.166      415.500     8195.793    13311.938
     110.167      489.300     8195.793    13311.938
     111.169      396.400     8195.793    13311.938
     112.170      414.300     8195.793    13311.938
     113.172      386.400     8195.793    13311.938
     114.174      353.500     8195.793    13311.938
     115.175      312.500     8195.793    13311.938
     116.177      206.700     8194.832    12327.457
     117.178       27.000     8194.832    12327.457
     118.180       17.000     8194.832    12327.457
     119.181       16.000     8194.832    12327.457
     120.183       16.000     8194.832    12327.457
     121.185       17.000     8194.832    12327.457
     122.186       16.000     8194.832    12327.457
     123.188       17.000     8194.832    12327.457
     124.189       17.000     8194.832    12327.457
     125.191       17.000     8194.832    12327.457
     126.192       15.000     8194.832    12327.457
     127.194       15.000     8194.832    12327.457
     128.196       18.000     8194.832    12327.457
     129.197       16.000     8194.832    12327.457
     130.200       15.900     8194.832    12327.457
     131.202       16.000     8194.832    12327.457
     132.203       31.000     8194.832    12327.457
     133.205     1229.200     8194.887    13311.938
     134.206     2404.100     8195.820    13311.938
     135.207     1836.500     8195.832    13311.938
     136.209      465.300     8195.832    13311.938
     137.210      398.400     8195.832    13311.938
     138.212      428.300     8195.832    13311.938
     139.213      411.300     8195.832    13311.938
     140.215      382.500     8195.832    13311.938
     141.216      375.400     8195.832    13311.938
     142.218      331.500     8195.832    13311.938
     143.219      317.500     8195.832    13311.938
     144.221      305.500     8195.832    13311.938
     145.223      302.500     8195.832    13311.938
     146.224      263.600     8195.832    13311.938
     147.226      187.700     8194.871    12327.457
     148.228       33.900     8194.871    12327.457
     149.229       34.900     8194.871    12327.457
     150.231       33.900     8194.871    12327.457
     151.233       34.900     8194.871    12327.457
     152.234       36.900     8194.871    12327.457
     153.236       35.900     8194.871    12327.457
     154.238      974.600     8194.871    13311.938
     155.239     2397.800     8195.297    13311.938
     156.240     1717.500     8195.871    13311.938
     157.242      761.900     8195.871    13311.938
     158.243      418.400     8195.871    13311.938
     159.245      365.500     8195.871    13311.938
     160.246      347.500     8195.871    13311.938
     161.248      427.300     8195.871    13311.938
     162.249      363.500     8195.871    13311.938
     163.251      358.400     8195.871    13311.938
     164.252      387.400     8195.871    13311.938
     165.254      402.400     8195.871    13311.938
     166.256      312.500     8195.871    13311.938
     167.257      309.500     8195.871    13311.938
     168.259      332.400     8195.871    13311.938
     169.261      118.800     8194.910    12327.457
     170.262       16.000     8194.910    12327.457
     171.264       16.000     8194.910    12327.457
     172.265       16.000     8194.910    12327.457
     173.267       16.000     8194.910    12327.457
     174.269       17.000     8194.910    12327.457
     175.270       16.000     8194.910    12327.457
     176.272       17.000     8194.910    12327.457
     177.274       17.000     8194.910    12327.457
     178.275       16.000     8194.910    12327.457
     179.277       18.000     8194.910    12327.457
     180.278       17.000     8194.910    12327.457
     181.280       15.000     8194.910    12327.457
     182.282       33.900     8194.910    12327.457
     183.283       37.900     8194.910    12327.457
     184.285      940.600     8194.910    13312.070
     185.286     2404.500     8195.480    13312.070
     186.287     1826.300     8195.906    13312.070
     187.289      719.900     8195.910    13312.070
     188.290      400.600     8195.910    13312.070
     189.291      372.400     8195.910    13312.070
     190.293      377.400     8195.910    13312.070
     191.294      407.300     8195.910    13312.070
     192.296      367.400     8195.910    13312.070
     193.298      373.300     8195.910    13312.070
     194.299      420.400     8195.910    13312.070
     195.301      405.300     8195.910    13312.070
     196.302      370.700     8195.910    13312.070
     197.303      356.500     8195.910    13312.070
     198.305      292.500     8194.949    12327.590
     199.306       33.900     8194.949    12327.590
     200.308       33.900     8194.949    12327.590
     201.310       34.900     8194.949    12327.590
     202.311       33.900     8194.949    12327.590
     203.313       32.900     8194.949    12327.590
     204.314       33.900     8194.949    12327.590
     205.316      595.100     8194.949    13312.070
     206.317     2399.800     8195.145    13312.070
     207.318     2116.600     8195.945    13312.070
     208.319      646.000     8195.945    13312.070
     209.321      461.300     8195.945    13312.070
     210.322      514.200     8195.945    13312.070
     211.324      443.400     8195.945    13312.070
     212.325      452.300     8195.945    13312.070
     213.327      377.400     8195.945    13312.070
     214.328      367.400     8195.945    13312.070
     215.330      363.500     8195.945    13312.070
     216.331      317.500     8195.945    13312.070
     217.333      317.500     8195.945    13312.070
     218.334      307.800     8195.945    13312.070
     219.335      284.500     8195.945    13312.070
     220.337      109.800     8194.984    12327.590
     221.339       14.000     8194.984    12327.590
     222.340       16.000     8194.984    12327.590
     223.342       16.000     8194.984    12327.590
     224.343       22.000     8194.984    12327.590
     225.345       35.900     8194.984    12327.590
     226.347       35.900     8194.984    12327.590
     227.348       36.900     8194.984    12327.590
     228.350       34.900     8194.984    12327.590
     229.351       36.900     8194.984    12327.590
     230.353     1915.300     8194.984    13312.070
     231.354     2367.600     8195.984    13312.070
     232.355     1203.300     8195.984    13312.070
     233.357      418.400     8195.984    13312.070
     234.358      393.400     8195.984    13312.070
     235.360      438.300     8195.984    13312.070
     236.361      400.400     8195.984    13312.070
     237.362      407.800     8195.984    13312.070
     238.363      400.400     8195.984    13312.070
     239.365      325.500     8195.984    13312.070
     240.366      412.600     8195.984    13312.070
     241.367      388.400     8195.984    13312.070
     242.369      363.400     8195.984    13312.070
     243.370      337.500     8195.984    13312.070
     244.372      115.800     8195.023    12327.590
     245.374       19.000     8195.023    12327.590
     246.375       33.900     8195.023    12327.590
     247.377       33.900     8195.023    12327.590
     248.379       32.900     8195.023    12327.590
     249.380       34.900     8195.023    12327.590
     250.382       34.900     8195.023    12327.590
     251.384       36.900     8195.023    12327.590
     252.385     2144.800     8195.293    13312.070
     253.386     2313.900     8196.020    13312.070
     254.387      960.700     8196.023    13312.070
     255.388      433.300     8196.023    13312.070
     256.390      471.400     8196.023    13312.070
     257.391      438.300     8196.023    13312.070
     258.393      383.400     8196.023    13312.070
     259.394      421.300     8196.023    13312.070
     260.396      409.300     8196.023    13312.070
     261.398      363.500     8196.023    13312.070
     262.399      383.400     8196.023    13312.070
     263.401      344.500     8196.023    13312.070
     264.402      365.400     8196.023    13312.070
     265.404      359.400     8196.023    13312.070
     266.405      183.700     8195.062    12327.590
     267.407       16.000     8195.062    12327.590
     268.409       17.000     8195.062    12327.590
     269.410       16.000     8195.062    12327.590
     270.412       16.000     8195.062    12327.590
     271.413       18.000     8195.062    12327.590
     272.415       16.000     8195.062    12327.590
     273.417       22.000     8195.062    12327.590
     274.418       35.900     8195.062    12327.590
     275.420       36.900     8195.062    12327.590
     276.421       36.900     8195.062    12327.590
     277.423       38.900     8195.062    12327.590
     278.424     2066.000     8195.172    13312.203
     279.426     2341.000     8196.059    13312.203
     280.427     1075.500     8196.059    13312.203
     281.429      452.300     8196.059    13312.203
     282.430      370.400     8196.059    13312.203
     283.432      453.300     8196.059    13312.203
     284.433      464.300     8196.059    13312.203
     285.435      432.400     8196.059    13312.203
     286.436      429.400     8196.059    13312.203
     287.438      441.300     8196.059    13312.203
     288.439      437.300     8196.059    13312.203
     289.441      353.400     8196.059    13312.203
     290.442      321.700     8196.059    13312.203
     291.443      296.500     8196.059    13312.203
     292.445      171.700     8195.098    12327.723
     293.447       16.000     8195.098    12327.723
     294.448       19.000     8195.098    12327.723
     295.450       36.900     8195.098    12327.723
     296.452       38.900     8195.098    12327.723
     297.453       37.900     8195.098    12327.723
     298.455       38.900     8195.098    12327.723
     299.456       35.900     8195.098    12327.723
     300.458      264.600     8195.121    13064.082
     301.459     2397.800     8195.688    13312.203
     302.460     2238.000     8196.102    13312.203
     303.462     1014.400     8196.105    13312.203
     304.463      415.300     8196.105    13312.203
     305.465      385.400     8196.105    13312.203
     306.466      363.700     8196.105    13312.203
     307.467      386.400     8196.105    13312.203
     308.469      414.300     8196.105    13312.203
     309.470      365.400     8196.105    13312.203
     310.472      352.500     8196.105    13312.203
     311.474      337.500     8196.105    13312.203
     312.475      357.400     8196.105    13312.203
     313.477      347.500     8196.105    13312.203
     314.478      295.700     8196.105    13312.203
     315.480       88.800     8195.145    12327.723
     316.481       33.900     8195.145    12327.723
     317.483       32.900     8195.145    12327.723
     318.484       34.900     8195.145    12327.723
     319.486       33.900     8195.145    12327.723
     320.488       35.900     8195.145    12327.723
     321.489       35.900     8195.145    12327.723
     322.491     2275.700     8195.262    13312.203
     323.492     2288.000     8196.141    13312.203
     324.494     1089.400     8196.141    13312.203
     325.495      424.300     8196.141    13312.203
     326.497      464.200     8196.141    13312.203
     327.499      420.300     8196.141    13312.203
     328.500      407.300     8196.141    13312.203
     329.502      389.400     8196.141    13312.203
     330.503      381.400     8196.141    13312.203
     331.505      404.400     8196.141    13312.203
     332.506      357.400     8196.141    13312.203
     333.508      363.400     8196.141    13312.203
     334.510      350.400     8196.141    13312.203
     335.511      235.600     8196.141    13312.203
     336.513       49.900     8195.180    12327.723
     337.515       15.000     8195.180    12327.723
     338.516       17.000     8195.180    12327.723
     339.518       16.000     8195.180    12327.723
     340.519       15.000     8195.180    12327.723
     341.521       16.000     8195.180    12327.723
     342.522       15.000     8195.180    12327.723
     343.524       26.000     8195.180    12327.723
     344.526       35.900     8195.180    12327.723
     345.527       34.900     8195.180    12327.723
     346.529       33.900     8195.180    12327.723
     347.530      909.000     8195.180    13312.203
     348.531     2395.800     8195.375    13312.203
     349.532     1834.600     8196.180    13312.203
     350.534      487.300     8196.180    13312.203
     351.535      434.300     8196.180    13312.203
     352.537      408.400     8196.180    13312.203
     353.538      409.600     8196.180    13312.203
     354.539      384.400     8196.180    13312.203
     355.541      412.300     8196.180    13312.203
     356.542      416.600     8196.180    13312.203
     357.543      359.400     8196.180    13312.203
     358.545      371.400     8196.180    13312.203
     359.547      343.400     8196.180    13312.203
     360.548      362.400     8196.180    13312.203
     361.550      283.600     8195.219    12327.723
     362.551       17.000     8195.219    12327.723
     363.553       16.000     8195.219    12327.723
     364.554       19.000     8195.219    12327.723
     365.556       36.900     8195.219    12327.723
     366.557       35.900     8195.219    12327.723
     367.559       35.900     8195.219    12327.723
     368.560       35.900     8195.219    12327.723
     369.562       35.900     8195.219    12327.723
     370.563      556.200     8195.219    13312.336
     371.565     2398.800     8195.219    13312.336
     372.566     2152.800     8196.219    13312.336
     373.567      525.200     8196.219    13312.336
     374.569      426.300     8196.219    13312.336
     375.570      407.400     8196.219    13312.336
     376.572      392.300     8196.219    13312.336
     377.574      407.400     8196.219    13312.336
     378.575      353.400     8196.219    13312.336
     379.577      402.400     8196.219    13312.336
     380.578      385.400     8196.219    13312.336
     381.580      350.400     8196.219    13312.336
     382.582      311.500     8196.219    13312.336
     383.583      329.500     8196.219    13312.336
     384.585      197.700     8195.258    12327.855
     385.586       21.000     8195.258    12327.855
     386.588       35.900     8195.258    12327.855
     387.589       34.900     8195.258    12327.855
     388.591       33.900     8195.258    12327.855
     389.592       35.900     8195.258    12327.855
     390.594       33.900     8195.258    12327.855
     391.595       34.900     8195.258    12327.855
     392.597     1814.400     8195.258    13312.336
     393.598     2387.000     8196.254    13312.336
     394.599     1321.200     8196.258    13312.336
     395.600      471.300     8196.258    13312.336
     396.602      421.500     8196.258    13312.336
     397.603      423.400     8196.258    13312.336
     398.605      369.500     8196.258    13312.336
     399.606      434.300     8196.258    13312.336
     400.608      409.300     8196.258    13312.336
     401.609      401.300     8196.258    13312.336
     402.611      387.400     8196.258    13312.336
     403.613      366.400     8196.258    13312.336
     404.614      349.400     8196.258    13312.336
     405.616      297.500     8196.258    13312.336
     406.618      148.800     8195.297    12327.855
     407.619       15.000     8195.297    12327.855
     408.621       14.000     8195.297    12327.855
     409.622       16.000     8195.297    12327.855
     410.623       14.000     8195.297    12327.855
     411.625       15.000     8195.297    12327.855
     412.626       15.000     8195.297    12327.855
     413.627       26.000     8195.297    12327.855
     414.629       34.900     8195.297    12327.855
     415.630       33.900     8195.297    12327.855
     416.632       33.900     8195.297    12327.855
     417.633       34.900     8195.297    12327.855
     418.635     2311.600     8195.297    13312.336
     419.636     2244.000     8196.297    13312.336
     420.638     1001.500     8196.297    13312.336
     421.639      385.400     8196.297    13312.336
     422.641      383.400     8196.297    13312.336
     423.642      432.700     8196.297    13312.336
     424.643      339.500     8196.297    13312.336
     425.645      411.400     8196.297    13312.336
     426.646      404.500     8196.297    13312.336
     427.647      374.400     8196.297    13312.336
     428.649      334.500     8196.297    13312.336
     429.650      327.700     8196.297    13312.336
     430.651      342.500     8196.297    13312.336
     431.653      242.600     8196.297    13312.336
     432.654      128.900     8195.336    12327.855
     433.655       15.000     8195.336    12327.855
     434.657       23.000     8195.336    12327.855
     435.658       37.000     8195.336    12327.855
     436.659       36.900     8195.336    12327.855
     437.661       34.900     8195.336    12327.855
     438.662       34.900     8195.336    12327.855
     439.664       35.900     8195.336    12327.855
     440.665      369.500     8195.336    13312.336
     441.668     2404.800     8195.336    13312.336
     442.669     2196.000     8196.336    13312.336
     443.671      743.900     8196.336    13312.336
     444.672      435.300     8196.336    13312.336
     445.674      379.400     8196.336    13312.336
     446.675      347.500     8196.336    13312.336
     447.677      470.300     8196.336    13312.336
     448.678      461.300     8196.336    13312.336
     449.680      357.500     8196.336    13312.336
     450.681      400.400     8196.336    13312.336
     451.683      354.400     8196.336    13312.336
     452.684      368.400     8196.336    13312.336
     453.686      326.500     8196.336    13312.336
     454.688      282.600     8196.164    13144.254
     455.689       21.000     8195.375    12327.855
     456.691       17.000     8195.375    12327.855
     457.692       16.000     8195.375    12327.855
     458.694       15.000     8195.375    12327.855
     459.696       14.000     8195.375    12327.855
     460.697       16.000     8195.375    12327.855
     461.699       15.000     8195.375    12327.855
     462.700       16.000     8195.375    12327.855
     463.702       34.900     8195.375    12327.855
     464.703       34.900     8195.375    12327.855
     465.705       34.900     8195.375    12327.855
     466.706      264.700     8195.375    13312.473
     467.707     2397.800     8195.609    13312.473
     468.708     2146.100     8196.375    13312.473
     469.710      759.900     8196.379    13312.473
     470.711      436.400     8196.379    13312.473
     471.713      412.300     8196.379    13312.473
     472.714      401.700     8196.379    13312.473
     473.715      385.500     8196.379    13312.473
     474.716      407.400     8196.379    13312.473
     475.718      335.600     8196.379    13312.473
     476.719      463.300     8196.379    13312.473
     477.721      431.300     8196.379    13312.473
     478.722      428.600     8196.379    13312.473
     479.723      345.500     8196.379    13312.473
     480.725      317.500     8196.379    13312.473
     481.726      266.600     8195.418    12327.992
     482.728       37.900     8195.418    12327.992
     483.729       36.900     8195.418    12327.992
     484.731       35.900     8195.418    12327.992
     485.733       36.900     8195.418    12327.992
     486.734       35.900     8195.418    12327.992
     487.736       36.900     8195.418    12327.992
     488.737      431.400     8195.418    13312.473
     489.738     2407.300     8195.566    13312.473
     490.739     2187.100     8196.414    13312.473
     491.740      716.000     8196.414    13312.473
     492.742      434.400     8196.414    13312.473
     493.743      468.300     8196.414    13312.473
     494.745      401.300     8196.414    13312.473
     495.746      432.600     8196.414    13312.473
     496.747      368.400     8196.414    13312.473
     497.749      359.400     8196.414    13312.473
     498.751      342.500     8196.414    13312.473
     499.752      331.500     8196.414    13312.473
     500.754      325.500     8196.414    13312.473
     501.755      271.600     8196.414    13312.473
     502.757      253.600     8196.414    13312.473
     503.758       35.900     8195.453    12327.992
     504.760       15.000     8195.453    12327.992
     505.762       15.000     8195.453    12327.992
     506.763       15.000     8195.453    12327.992
     507.765       14.000     8195.453    12327.992
     508.767       16.000     8195.453    12327.992
     509.768       14.000     8195.453    12327.992
     510.770       15.000     8195.453    12327.992
     511.771       18.000     8195.453    12327.992
     512.773       33.900     8195.453    12327.992
     513.775       35.900     8195.453    12327.992
     514.776      386.400     8195.453    13312.473
     515.777     2395.800     8195.531    13312.473
     516.779     2177.100     8196.453    13312.473
     517.780      680.000     8196.453    13312.473
     518.782      459.300     8196.453    13312.473
     519.783      364.400     8196.453    13312.473
     520.785      342.500     8196.453    13312.473
     521.786      405.400     8196.453    13312.473
     522.788      378.400     8196.453    13312.473
     523.789      391.400     8196.453    13312.473
     524.791      412.400     8196.453    13312.473
     525.792      355.500     8196.453    13312.473
     526.794      386.400     8196.453    13312.473
     527.795      319.500     8196.453    13312.473
     528.797      296.600     8196.453    13312.473
     529.798      128.800     8195.492    12327.992
     530.800       37.900     8195.492    12327.992
     531.801       36.900     8195.492    12327.992
     532.803       37.900     8195.492    12327.992
     533.805       36.900     8195.492    12327.992
     534.806       35.900     8195.492    12327.992
     535.807       36.900     8195.492    12327.992
     536.809     1541.800     8195.512    13312.473
     537.810     2407.100     8196.270    13312.473
     538.811     1718.500     8196.488    13312.473
     539.813      525.300     8196.488    13312.473
     540.814      451.300     8196.488    13312.473
     541.816      417.300     8196.488    13312.473
     542.817      383.400     8196.488    13312.473
     543.819      410.300     8196.488    13312.473
     544.820      405.400     8196.488    13312.473
     545.822      383.500     8196.488    13312.473
     546.823      383.400     8196.488    13312.473
     547.825      356.500     8196.488    13312.473
     548.826      333.600     8196.488    13312.473
     549.827      300.500     8196.488    13312.473
     550.829      207.700     8196.488    13312.473
     551.831       22.000     8195.527    12327.992
     552.832       14.000     8195.527    12327.992
     553.834       19.000     8195.527    12327.992
     554.836       33.900     8195.527    12327.992
     555.837       32.900     8195.527    12327.992
     556.839       32.900     8195.527    12327.992
     557.841       33.900     8195.527    12327.992
     558.842       33.900     8195.527    12327.992
     559.844      911.600     8195.527    13312.605
     560.847     2402.900     8195.672    13312.605
     561.848     1798.500     8196.523    13312.605
     562.850      483.300     8196.523    13312.605
     563.851      419.400     8196.523    13312.605
     564.852      441.300     8196.523    13312.605
     565.854      411.500     8196.523    13312.605
     566.855      423.400     8196.523    13312.605
     567.857      429.400     8196.523    13312.605
     568.858      380.500     8196.523    13312.605
     569.859      382.400     8196.523    13312.605
     570.861      347.500     8196.523    13312.605
     571.862      343.500     8196.523    13312.605
     572.864      333.500     8196.523    13312.605
     573.865      257.600     8196.523    13312.605
     574.867       39.900     8195.562    12328.125
     575.868       35.900     8195.562    12328.125
     576.870       36.900     8195.562    12328.125
     577.872       35.900     8195.562    12328.125
     578.873       36.900     8195.562    12328.125
     579.875       36.900     8195.562    12328.125
     580.876       37.900     8195.562    12328.125
     581.878     1756.400     8195.734    13312.605
     582.879     2380.800     8196.559    13312.605
     583.880     1364.000     8196.562    13312.605
     584.882      462.300     8196.562    13312.605
     585.883      449.300     8196.562    13312.605
     586.885      388.400     8196.562    13312.605
     587.886      397.400     8196.562    13312.605
     588.888      402.400     8196.562    13312.605
     589.889      417.300     8196.562    13312.605
     590.891      394.300     8196.562    13312.605
     591.893      332.500     8196.562    13312.605
     592.894      384.600     8196.562    13312.605
     593.895      309.500     8196.562    13312.605
     594.897      363.400     8196.562    13312.605
     595.899      147.800     8195.602    12328.125
     596.900       17.000     8195.602    12328.125
     597.902       14.000     8195.602    12328.125
     598.903       16.000     8195.602    12328.125
     599.905       14.000     8195.602    12328.125
     600.907       14.000     8195.602    12328.125
     601.908       16.000     8195.602    12328.125
     602.910       28.000     8195.602    12328.125
     603.911       35.900     8195.602    12328.125
     604.913       35.900     8195.602    12328.125
     605.915       35.900     8195.602    12328.125
     606.916      386.400     8195.602    13312.605
     607.917     2398.700     8195.664    13312.605
     608.918     2131.200     8196.602    13312.605
     609.919      648.000     8196.605    13312.605
     610.921      521.100     8196.605    13312.605
     611.922      431.300     8196.605    13312.605
     612.924      404.400     8196.605    13312.605
     613.925      369.400     8196.605    13312.605
     614.927      384.400     8196.605    13312.605
     615.929      440.300     8196.605    13312.605
     616.930      390.400     8196.605    13312.605
     617.932      396.400     8196.605    13312.605
     618.933      371.400     8196.605    13312.605
     619.934      333.800     8196.605    13312.605
     620.935      337.500     8196.605    13312.605
     621.937      163.800     8195.645    12328.125
     622.938       16.000     8195.645    12328.125
     623.940       28.000     8195.645    12328.125
     624.942       36.900     8195.645    12328.125
     625.943       37.900     8195.645    12328.125
     626.945       35.900     8195.645    12328.125
     627.946       36.900     8195.645    12328.125
     628.948       36.900     8195.645    12328.125
     629.949      649.100     8195.664    13312.605
     630.950     2403.600     8196.457    13312.605
     631.951     1962.300     8196.641    13312.605
     632.952      780.900     8196.641    13312.605
     633.954      451.300     8196.641    13312.605
     634.955      388.400     8196.641    13312.605
     635.957      376.400     8196.641    13312.605
     636.959      390.400     8196.641    13312.605
     637.960      423.300     8196.641    13312.605
     638.962      339.400     8196.641    13312.605
     639.963      342.500     8196.641    13312.605
     640.965      330.400     8196.641    13312.605
     641.966      354.700     8196.641    13312.605
     642.967      347.400     8196.641    13312.605
     643.969      311.500     8196.641    13312.605
     644.971       65.900     8195.680    12328.125
     645.972       18.000     8195.680    12328.125
     646.974       15.000     8195.680    12328.125
     647.975       16.000     8195.680    12328.125
     648.977       16.000     8195.680    12328.125
     649.978       16.000     8195.680    12328.125
     650.979       17.000     8195.680    12328.125
     651.981       22.000     8195.680    12328.125
     652.983       37.900     8195.680    12328.125
     653.984       36.900     8195.680    12328.125
     654.986       36.900     8195.680    12328.125
     655.987       72.900     8195.680    12848.512
     656.988     2398.900     8195.680    13312.738
     657.990     2239.000     8196.676    13312.738
     658.991      812.800     8196.676    13312.738
     659.993      411.300     8196.676    13312.738
     660.994      468.500     8196.676    13312.738
     661.995      384.400     8196.676    13312.738
     662.997      397.300     8196.676    13312.738
     663.998      464.700     8196.676    13312.738
     664.999      427.300     8196.676    13312.738
     666.001      373.400     8196.676    13312.738
     667.002      381.400     8196.676    13312.738
     668.004      324.500     8196.676    13312.738
     669.005      291.600     8196.676    13312.738
     670.007      234.600     8195.715    12328.258
     671.008       14.000     8195.715    12328.258
     672.010       16.000     8195.715    12328.258
     673.011       14.000     8195.715    12328.258
     674.013      841.600     8196.105    12800.488
     675.014      377.700     8196.211    12800.488
     676.015      352.500     8196.211    12800.488
     677.017      128.800      617.250     5160.262
     678.019       99.800     2317.266     6696.273
     679.020       98.900     4075.031     8232.285
     680.021      100.900     5878.688    10280.301
     681.023       99.800     7674.352    11816.312
     682.025       99.800     8195.637    12328.316
     683.026      100.800     8195.637    12328.316
     684.028       98.900     8195.637    12328.316
     685.029      100.800     8195.637    12328.316
     686.031       99.900     8195.883    12328.316
     687.032       99.900     8195.883    12328.316
     688.034       99.800     8195.883    12328.316
     689.035       99.900     8195.883    12328.316
     690.037       99.800     8195.883    12328.316
     691.038      100.900     8195.883    12328.316
     692.039       98.800     8195.883    12328.316
     693.041       99.800     8195.883    12328.316
     694.042       99.900     8195.883    12328.316
     695.043      100.800     8195.883    12328.316
     696.045       99.800     8195.883    12328.316
     697.046       98.900     8195.883    12328.316
     698.048       99.800     8195.883    12328.316
     699.049      100.800     8195.883    12328.316
     700.051       99.800     8195.883    12328.316
     701.052       99.800     8195.883    12328.316
     702.054      100.800     8195.883    12328.316
     703.056       99.800     8195.883    12328.316
     704.057       99.900     8195.883    12328.316
     705.059       99.800     8195.883    12328.316
     706.060       99.800     8195.883    12328.316
     707.062       99.800     8195.883    12328.316
     708.063      100.800     8195.883    12328.316
     709.065       99.800     8195.883    12328.316
     710.066       99.800     8195.883    12328.316
     711.068       99.900     8195.883    12328.316
     712.069       99.800     8195.883    12328.316
     713.071       99.800     8195.883    12328.316
     714.072       99.800     8195.883    12328.316
     715.074      100.900     8195.883    12328.316
     716.075       96.900     8195.883    12328.316
     717.077       99.800     8195.883    12328.316
     718.078       99.800     8195.883    12328.316
     719.080       99.800     8195.883    12328.316
     720.082       98.800     8195.883    12328.316
     721.083       97.800     8195.883    12328.316
     722.085       98.800     8195.883    12328.316
     723.086       99.800     8195.883    12328.316
     724.088       97.800     8195.883    12328.316
     725.090       99.800     8195.883    12328.316
     726.091       96.800     8195.883    12328.316
     727.093       98.800     8195.883    12328.316
     728.094       98.800     8195.883    12328.316
     729.096       97.800     8195.883    12328.316
     730.098      100.800     8195.883    12328.316
