# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
     548.913     1298.900     2018.973    13534.078
     549.915     1296.000     2018.973    13534.078
     550.917     1294.100     2018.973    13534.078
     551.917     1301.600     2018.973    13534.078
     552.919     1287.900     2019.195    13534.078
     553.921     1296.000     2019.195    13534.078
     554.922     1297.000     2019.195    13534.078
     555.924     1294.100     2019.195    13534.078
     556.925     1294.200     2019.195    13534.078
     557.925     1301.400     2019.195    13534.078
     558.927     1295.900     2019.195    13534.078
     559.929     1294.000     2019.195    13534.078
     560.929     1303.900     2019.195    13534.078
     561.931     1296.000     2019.195    13534.078
     562.932     1295.800     2019.195    13534.078
     563.934     1301.800     2019.195    13534.078
     564.935     1290.000     2019.195    13534.078
     565.937     1294.100     2019.195    13534.078
     566.938     1302.100     2019.195    13534.078
     567.940     1297.100     2019.195    13534.078
     568.941     1211.200     2019.133    13534.078
     569.943     1203.100     2019.133    13534.078
     570.944     1198.000     2019.133    13534.078
     571.946     1202.000     2019.133    13534.078
     572.948     1197.000     2019.133    13534.078
     573.949     1203.900     2019.133    13534.078
     574.951     1200.100     2019.133    13534.078
     575.952     1198.100     2019.133    13534.078
     576.954     1201.000     2019.133    13534.078
     577.956     1201.100     2019.133    13534.078
     578.957     1201.000     2019.133    13534.078
     579.959     1197.900     2019.133    13534.078
     580.961     1194.000     2019.133    13534.078
     581.963     1205.100     2019.133    13534.078
     582.964     1199.100     2019.133    13534.078
     583.966     1201.900     2019.133    13534.078
     584.967     1201.100     2019.141    13534.078
     585.969     1196.100     2019.141    13534.078
     586.971     1204.100     2019.160    13534.078
     587.972     1195.200     2019.160    13534.078
     588.974     1205.100     2019.160    13534.078
     589.975     1195.200     2019.160    13534.078
     590.977     1203.000     2019.160    13534.078
     591.978     1196.000     2019.160    13534.078
     592.980     1198.000     2019.160    13534.078
     593.982     1201.000     2019.160    13534.078
     594.983     1196.000     2019.160    13534.078
     595.985     1197.100     2019.160    13534.078
     596.987     1201.100     2019.160    13534.078
     597.988     1198.000     2019.160    13534.078
     598.990     1205.000     2019.160    13534.078
     599.992     1196.000     2019.160    13534.078
     600.993     1202.100     2019.160    13534.078
     601.995     1198.100     2019.160    13534.078
     602.996     1196.000     2019.160    13534.078
     603.998     1202.000     2019.160    13534.078
     605.000     1197.000     2019.160    13534.078
     606.001     1202.000     2019.160    13534.078
     607.003     1200.000     2019.160    13534.078
     608.005     1197.000     2019.160    13534.078
     609.006     1202.000     2019.160    13534.078
     610.008     1196.000     2019.160    13534.078
     611.010     1204.000     2019.160    13534.078
     612.011     1200.000     2019.160    13534.078
     613.013     1199.900     2019.160    13534.078
     614.015     1196.900     2019.160    13534.078
     615.017     1196.000     2019.160    13534.078
     616.018     1205.100     2019.160    13534.078
     617.020     1198.100     2019.160    13534.078
     618.021     1200.900     2019.160    13534.078
     619.023     1200.000     2019.160    13534.078
     620.025     1197.000     2019.160    13534.078
     621.026     1200.000     2019.215    13534.078
     622.028     1196.000     2019.215    13534.078
     623.030     1205.200     2019.215    13534.078
     624.031     1198.300     2019.215    13534.078
     625.033     1194.100     2019.215    13534.078
     626.034     1202.000     2019.215    13534.078
     627.036     1199.000     2019.215    13534.078
     628.038     1191.000     2019.391    13534.078
     629.039     1195.200     2019.391    13534.078
     630.041     1197.100     2019.395    13534.078
     631.042     1202.900     2019.395    13534.078
     632.044     1196.000     2019.395    13534.078
     633.046     1210.000     2019.395    13534.078
     634.047     1202.000     2019.395    13534.078
     635.049     1205.000     2019.395    13534.078
     636.051     1198.000     2019.395    13534.078
     637.052     1197.100     2019.395    13534.078
     638.053     1203.700     2019.395    13534.078
     639.055     1200.000     2019.402    13534.078
     640.057     1197.000     2019.402    13534.078
     641.058     1207.000     2019.402    13534.078
     642.060     1199.000     2019.402    13534.078
     643.062     1203.100     2019.402    13534.078
     644.063     1196.000     2019.402    13534.078
     645.065     1203.000     2019.402    13534.078
     646.067     1197.000     2019.402    13534.078
     647.068     1197.000     2019.402    13534.078
     648.070     1202.000     2019.402    13534.078
     649.072     1199.000     2019.402    13534.078
     650.073     1202.900     2019.402    13534.078
     651.075     1196.000     2019.402    13534.078
     652.077     1199.000     2019.402    13534.078
     653.078     1201.000     2019.402    13534.078
     654.080     1201.000     2019.402    13534.078
     655.082     1204.000     2019.402    13534.078
     656.083     1196.000     2019.402    13534.078
     657.085     1201.000     2019.402    13534.078
     658.087     1199.000     2019.410    13534.078
     659.088     1198.100     2019.410    13534.078
     660.089     1201.800     2019.410    13534.078
     661.091     1197.000     2019.410    13534.078
     662.093     1196.900     2019.410    13534.078
     663.094     1202.000     2019.410    13534.078
     664.096     1200.000     2019.410    13534.078
     665.098     1203.000     2019.410    13534.078
     666.099     1197.000     2019.410    13534.078
     667.101     1201.000     2019.410    13534.078
     668.103     1198.000     2019.410    13534.078
     669.104     1195.000     2019.410    13534.078
     670.106     1202.000     2019.410    13534.078
     671.108     1201.000     2019.410    13534.078
     672.110     1202.000     2019.410    13534.078
     673.111     1200.000     2019.410    13534.078
     674.113     1196.000     2019.410    13534.078
     675.115     1205.000     2019.410    13534.078
     676.116     1196.000     2019.410    13534.078
     677.118     1201.000     2019.410    13534.078
     678.120     1201.000     2019.410    13534.078
     679.121     1200.900     2019.410    13534.078
     680.123     1200.000     2019.410    13534.078
     681.125     1194.000     2019.410    13534.078
     682.126     1201.000     2019.410    13534.078
     683.128     1200.100     2019.410    13534.078
     684.130     1201.100     2019.410    13534.078
     685.131     1198.000     2019.410    13534.078
     686.133     1196.000     2019.410    13534.078
     687.135     1203.900     2019.410    13534.078
     688.136     1200.000     2019.410    13534.078
     689.138     1202.000     2019.410    13534.078
     690.140     1199.100     2019.410    13534.078
     691.141     1201.000     2019.410    13534.078
     692.143     1196.000     2019.410    13534.078
     693.145     1202.100     2019.410    13534.078
     694.145     1200.000     2019.410    13534.078
     695.147     1196.100     2019.410    13534.078
     696.149     1198.100     2019.410    13534.078
     697.149     1202.000     2019.410    13534.078
